"date","state","time","Z_t","M_t","W_t_ma","ed","zed","ed2","sc","sh","rb","ob","old","meanold","cold","white","black","asian","hispanic"
2020-03-20,"Rhode Island",4,44,57,0.270700636942675,8,-0.0738980837677928,8,0,0,1,0,1,2.52941176470588,-1.52941176470588,0.714,0.055,0.034,0.159
2020-03-21,"Rhode Island",5,66,71.4285714285714,0.253132832080201,8,-0.0738980837677928,8,0,0,1,0,1,2.52941176470588,-1.52941176470588,0.714,0.055,0.034,0.159
2020-03-22,"Rhode Island",6,83,85.5714285714286,0.198,8,-0.0738980837677928,8,0,0,1,1,2,2.52941176470588,-0.529411764705882,0.714,0.055,0.034,0.159
2020-03-23,"Rhode Island",7,106,102.857142857143,0.202003338898164,8,-0.0738980837677928,8,0,0,1,1,2,2.52941176470588,-0.529411764705882,0.714,0.055,0.034,0.159
2020-03-24,"Rhode Island",8,124,125.571428571429,0.220833333333333,8,-0.0738980837677928,8,0,0,1,1,2,2.52941176470588,-0.529411764705882,0.714,0.055,0.034,0.159
2020-03-25,"Rhode Island",9,132,150.285714285714,0.196814562002275,8,-0.0738980837677928,8,0,0,1,1,2,2.52941176470588,-0.529411764705882,0.714,0.055,0.034,0.159
2020-03-26,"Rhode Island",10,165,180.428571428571,0.200570342205323,8,-0.0738980837677928,8,0,0,1,1,2,2.52941176470588,-0.529411764705882,0.714,0.055,0.034,0.159
2020-03-27,"Rhode Island",11,203,223.571428571429,0.239113222486144,8,-0.0738980837677928,8,0,0,1,1,2,2.52941176470588,-0.529411764705882,0.714,0.055,0.034,0.159
2020-03-28,"Rhode Island",12,239,275.571428571429,0.23258785942492,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-03-29,"Rhode Island",13,294,337.571428571429,0.224987039917055,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-03-30,"Rhode Island",14,408,407.857142857143,0.208209902666102,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-03-31,"Rhode Island",15,488,480.428571428571,0.177933450087566,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-01,"Rhode Island",16,566,561.428571428571,0.168599464763604,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-02,"Rhode Island",17,657,651.142857142857,0.159796437659033,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-03,"Rhode Island",18,711,747.428571428571,0.147871873628785,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-04,"Rhode Island",19,806,853.285714285714,0.141628440366973,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-05,"Rhode Island",20,922,979.571428571429,0.147999330319772,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-06,"Rhode Island",21,1082,1132.42857142857,0.15604491760245,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-07,"Rhode Island",22,1229,1318.71428571429,0.164501072284597,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-08,"Rhode Island",23,1450,1539.14285714286,0.167154154479471,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-09,"Rhode Island",24,1727,1788.14285714286,0.161778355299796,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-10,"Rhode Island",25,2015,2058.71428571429,0.151314212670768,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-11,"Rhode Island",26,2349,2347.57142857143,0.140309485809451,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-12,"Rhode Island",27,2665,2644.57142857143,0.126513722387878,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-13,"Rhode Island",28,2976,2946.14285714286,0.114034140017286,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-14,"Rhode Island",29,3251,3255,0.104834408185036,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-15,"Rhode Island",30,3529,3561,0.0940092165898617,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-16,"Rhode Island",31,3838,3852.57142857143,0.0818790869338468,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-17,"Rhode Island",32,4177,4154.57142857143,0.0783892020172056,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-18,"Rhode Island",33,4491,4475.85714285714,0.0773330582490889,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-04-19,"Rhode Island",34,4706,4806.14285714286,0.0737927292457948,8,-0.0738980837677928,8,0,1,1,1,3,2.52941176470588,0.470588235294118,0.714,0.055,0.034,0.159
2020-03-17,"South Carolina",1,47,56.2857142857143,0.402135231316726,7,-0.150812415852638,4,1,0,0,0,1,2.91176470588235,-1.91176470588235,0.634,0.263,0.016,0.058
2020-03-18,"South Carolina",2,60,78.1428571428571,0.388324873096447,7,-0.150812415852638,4,1,0,1,0,2,2.91176470588235,-0.911764705882353,0.634,0.263,0.016,0.058
2020-03-19,"South Carolina",3,81,101.857142857143,0.303473491773309,7,-0.150812415852638,4,1,0,1,0,2,2.91176470588235,-0.911764705882353,0.634,0.263,0.016,0.058
2020-03-20,"South Carolina",4,126,139.857142857143,0.373071528751753,7,-0.150812415852638,4,1,0,1,0,2,2.91176470588235,-0.911764705882353,0.634,0.263,0.016,0.058
2020-03-21,"South Carolina",5,172,182,0.301327885597548,7,-0.150812415852638,4,1,0,1,0,2,2.91176470588235,-0.911764705882353,0.634,0.263,0.016,0.058
2020-03-22,"South Carolina",6,194,234.142857142857,0.286499215070644,7,-0.150812415852638,4,1,0,1,0,2,2.91176470588235,-0.911764705882353,0.634,0.263,0.016,0.058
2020-03-23,"South Carolina",7,299,287.714285714286,0.228798047589994,7,-0.150812415852638,4,1,0,1,0,2,2.91176470588235,-0.911764705882353,0.634,0.263,0.016,0.058
2020-03-24,"South Carolina",8,342,347.142857142857,0.206554121151936,7,-0.150812415852638,4,1,0,1,0,2,2.91176470588235,-0.911764705882353,0.634,0.263,0.016,0.058
2020-03-25,"South Carolina",9,425,417,0.201234567901234,7,-0.150812415852638,4,1,0,1,0,2,2.91176470588235,-0.911764705882353,0.634,0.263,0.016,0.058
2020-03-26,"South Carolina",10,456,500,0.199040767386091,7,-0.150812415852638,4,1,0,1,0,2,2.91176470588235,-0.911764705882353,0.634,0.263,0.016,0.058
2020-03-27,"South Carolina",11,542,589.428571428571,0.178857142857143,7,-0.150812415852638,4,1,0,1,0,2,2.91176470588235,-0.911764705882353,0.634,0.263,0.016,0.058
2020-03-28,"South Carolina",12,661,695.285714285714,0.17959282598158,7,-0.150812415852638,4,1,0,1,0,2,2.91176470588235,-0.911764705882353,0.634,0.263,0.016,0.058
2020-03-29,"South Carolina",13,775,819.285714285714,0.178343949044586,7,-0.150812415852638,4,1,0,1,0,2,2.91176470588235,-0.911764705882353,0.634,0.263,0.016,0.058
2020-03-30,"South Carolina",14,925,976.142857142857,0.191455972101133,7,-0.150812415852638,4,1,0,1,0,2,2.91176470588235,-0.911764705882353,0.634,0.263,0.016,0.058
2020-03-31,"South Carolina",15,1083,1141.57142857143,0.169471681545441,7,-0.150812415852638,4,1,0,1,0,2,2.91176470588235,-0.911764705882353,0.634,0.263,0.016,0.058
2020-04-01,"South Carolina",16,1293,1321,0.157176823926918,7,-0.150812415852638,4,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.634,0.263,0.016,0.058
2020-04-02,"South Carolina",17,1554,1503,0.13777441332324,7,-0.150812415852638,4,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.634,0.263,0.016,0.058
2020-04-03,"South Carolina",18,1700,1689.71428571429,0.124227735006178,7,-0.150812415852638,4,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.634,0.263,0.016,0.058
2020-04-04,"South Carolina",19,1917,1880.28571428571,0.112783226242814,7,-0.150812415852638,4,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.634,0.263,0.016,0.058
2020-04-05,"South Carolina",20,2049,2060.14285714286,0.0956541559033583,7,-0.150812415852638,4,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.634,0.263,0.016,0.058
2020-04-06,"South Carolina",21,2232,2237,0.0858470286387906,7,-0.150812415852638,4,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.634,0.263,0.016,0.058
2020-04-07,"South Carolina",22,2417,2432,0.0871703173893607,7,-0.150812415852638,4,1,1,1,1,4,2.91176470588235,1.08823529411765,0.634,0.263,0.016,0.058
2020-04-08,"South Carolina",23,2552,2616.28571428571,0.0757753759398496,7,-0.150812415852638,4,1,1,1,1,4,2.91176470588235,1.08823529411765,0.634,0.263,0.016,0.058
2020-04-09,"South Carolina",24,2792,2797.71428571429,0.0693458556295731,7,-0.150812415852638,4,1,1,1,1,4,2.91176470588235,1.08823529411765,0.634,0.263,0.016,0.058
2020-04-10,"South Carolina",25,3065,2970.14285714286,0.0616319444444445,7,-0.150812415852638,4,1,1,1,1,4,2.91176470588235,1.08823529411765,0.634,0.263,0.016,0.058
2020-04-11,"South Carolina",26,3207,3132.42857142857,0.0546390265018517,7,-0.150812415852638,4,1,1,1,1,4,2.91176470588235,1.08823529411765,0.634,0.263,0.016,0.058
2020-04-12,"South Carolina",27,3319,3290.14285714286,0.0503488849363798,7,-0.150812415852638,4,1,1,1,1,4,2.91176470588235,1.08823529411765,0.634,0.263,0.016,0.058
2020-04-13,"South Carolina",28,3439,3452.85714285714,0.0494550822804046,7,-0.150812415852638,4,1,1,1,1,4,2.91176470588235,1.08823529411765,0.634,0.263,0.016,0.058
2020-04-14,"South Carolina",29,3553,3598.71428571429,0.0422424493173356,7,-0.150812415852638,4,1,1,1,1,4,2.91176470588235,1.08823529411765,0.634,0.263,0.016,0.058
2020-04-15,"South Carolina",30,3656,3747.14285714286,0.0412448890476758,7,-0.150812415852638,4,1,1,1,1,4,2.91176470588235,1.08823529411765,0.634,0.263,0.016,0.058
2020-04-16,"South Carolina",31,3931,3898.28571428571,0.0403354937094929,7,-0.150812415852638,4,1,1,1,1,4,2.91176470588235,1.08823529411765,0.634,0.263,0.016,0.058
2020-04-17,"South Carolina",32,4086,4041.14285714286,0.0366461448255644,7,-0.150812415852638,4,1,1,1,1,4,2.91176470588235,1.08823529411765,0.634,0.263,0.016,0.058
2020-04-18,"South Carolina",33,4246,4191.85714285714,0.0372949660633484,7,-0.150812415852638,4,1,1,1,1,4,2.91176470588235,1.08823529411765,0.634,0.263,0.016,0.058
2020-04-19,"South Carolina",34,4377,4349.71428571429,0.0376580445080597,7,-0.150812415852638,4,1,1,1,1,4,2.91176470588235,1.08823529411765,0.634,0.263,0.016,0.058
2020-03-17,"South Dakota",1,11,11.1428571428571,0.0684931506849314,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-18,"South Dakota",2,11,11.8571428571429,0.0641025641025642,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-19,"South Dakota",3,14,13.5714285714286,0.144578313253012,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-20,"South Dakota",4,14,16.1428571428571,0.189473684210526,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-21,"South Dakota",5,14,18.8571428571429,0.168141592920354,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-22,"South Dakota",6,21,23.1428571428571,0.227272727272727,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-23,"South Dakota",7,28,27.7142857142857,0.197530864197531,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-24,"South Dakota",8,30,34,0.22680412371134,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-25,"South Dakota",9,41,41.7142857142857,0.226890756302521,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-26,"South Dakota",10,46,51.5714285714286,0.236301369863014,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-27,"South Dakota",11,58,61.8571428571429,0.199445983379501,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-28,"South Dakota",12,68,72.8571428571429,0.177829099307159,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-29,"South Dakota",13,90,85.4285714285714,0.172549019607843,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-30,"South Dakota",14,100,102.428571428571,0.198996655518395,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-31,"South Dakota",15,107,120.857142857143,0.179916317991632,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-01,"South Dakota",16,129,141.428571428571,0.170212765957447,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-02,"South Dakota",17,165,162.857142857143,0.151515151515152,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-03,"South Dakota",18,187,189.714285714286,0.164912280701754,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-04,"South Dakota",19,212,220.142857142857,0.16039156626506,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-05,"South Dakota",20,240,257.857142857143,0.171317326411421,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-06,"South Dakota",21,288,298.142857142857,0.15623268698061,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-07,"South Dakota",22,320,348,0.167225682798275,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-08,"South Dakota",23,393,407.142857142857,0.169950738916256,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-09,"South Dakota",24,447,477,0.171578947368421,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-10,"South Dakota",25,536,559.714285714286,0.17340521114106,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-11,"South Dakota",26,626,655,0.170239918325676,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-12,"South Dakota",27,729,765.714285714286,0.169029443838604,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-13,"South Dakota",28,867,889.142857142857,0.161194029850746,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-14,"South Dakota",29,987,1014.14285714286,0.140584832904884,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-15,"South Dakota",30,1168,1144.85714285714,0.128891393153965,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-16,"South Dakota",31,1311,1274.28571428571,0.113052158722236,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-17,"South Dakota",32,1411,1391.14285714286,0.0917040358744395,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-18,"South Dakota",33,1541,1500.85714285714,0.0788662969808996,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-04-19,"South Dakota",34,1635,1599.42857142857,0.0656767561393489,3,-0.458469744192021,4,1,0,0,0,1,1,0,0.813,0.021,0.014,0.041
2020-03-17,"Tennessee",1,73,98,0.444210526315789,7,-0.150812415852638,5,0,0,0,0,0,3.08823529411765,-3.08823529411765,0.734,0.165,0.018,0.056
2020-03-18,"Tennessee",2,98,138,0.408163265306122,7,-0.150812415852638,5,0,0,0,0,0,3.08823529411765,-3.08823529411765,0.734,0.165,0.018,0.056
2020-03-19,"Tennessee",3,155,193,0.398550724637681,7,-0.150812415852638,5,0,0,0,0,0,3.08823529411765,-3.08823529411765,0.734,0.165,0.018,0.056
2020-03-20,"Tennessee",4,237,260.142857142857,0.347890451517395,7,-0.150812415852638,5,1,0,0,0,1,3.08823529411765,-2.08823529411765,0.734,0.165,0.018,0.056
2020-03-21,"Tennessee",5,312,346.571428571429,0.332235035694673,7,-0.150812415852638,5,1,0,0,0,1,3.08823529411765,-2.08823529411765,0.734,0.165,0.018,0.056
2020-03-22,"Tennessee",6,424,447.714285714286,0.291838417147568,7,-0.150812415852638,5,1,0,0,0,1,3.08823529411765,-2.08823529411765,0.734,0.165,0.018,0.056
2020-03-23,"Tennessee",7,522,565.714285714286,0.263560944479898,7,-0.150812415852638,5,1,0,1,1,3,3.08823529411765,-0.0882352941176472,0.734,0.165,0.018,0.056
2020-03-24,"Tennessee",8,678,700.428571428571,0.238131313131313,7,-0.150812415852638,5,1,0,1,1,3,3.08823529411765,-0.0882352941176472,0.734,0.165,0.018,0.056
2020-03-25,"Tennessee",9,806,850.571428571429,0.214358555986131,7,-0.150812415852638,5,1,0,1,1,3,3.08823529411765,-0.0882352941176472,0.734,0.165,0.018,0.056
2020-03-26,"Tennessee",10,981,1014.14285714286,0.192307692307692,7,-0.150812415852638,5,1,0,1,1,3,3.08823529411765,-0.0882352941176472,0.734,0.165,0.018,0.056
2020-03-27,"Tennessee",11,1180,1185.42857142857,0.168897027750387,7,-0.150812415852638,5,1,0,1,1,3,3.08823529411765,-0.0882352941176472,0.734,0.165,0.018,0.056
2020-03-28,"Tennessee",12,1363,1381.28571428571,0.165220535068691,7,-0.150812415852638,5,1,0,1,1,3,3.08823529411765,-0.0882352941176472,0.734,0.165,0.018,0.056
2020-03-29,"Tennessee",13,1569,1650.28571428571,0.194746095769987,7,-0.150812415852638,5,1,0,1,1,3,3.08823529411765,-0.0882352941176472,0.734,0.165,0.018,0.056
2020-03-30,"Tennessee",14,1721,1919.85714285714,0.163348337950139,7,-0.150812415852638,5,1,0,1,1,3,3.08823529411765,-0.0882352941176472,0.734,0.165,0.018,0.056
2020-03-31,"Tennessee",15,2049,2184.42857142857,0.137807872609569,7,-0.150812415852638,5,1,0,1,1,3,3.08823529411765,-0.0882352941176472,0.734,0.165,0.018,0.056
2020-04-01,"Tennessee",16,2689,2456.14285714286,0.124386894251521,7,-0.150812415852638,5,1,0,1,1,3,3.08823529411765,-0.0882352941176472,0.734,0.165,0.018,0.056
2020-04-02,"Tennessee",17,2868,2737.42857142857,0.114523352527191,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-03,"Tennessee",18,3032,3027.71428571429,0.106043210520822,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-04,"Tennessee",19,3265,3307.85714285714,0.0925261866566008,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-05,"Tennessee",20,3538,3530.28571428571,0.0672424962211186,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-06,"Tennessee",21,3753,3757.14285714286,0.0642602784072516,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-07,"Tennessee",22,4010,4008.71428571429,0.0669581749049429,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-08,"Tennessee",23,4246,4254.14285714286,0.0612237625173728,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-09,"Tennessee",24,4456,4483.57142857143,0.0539306222505793,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-10,"Tennessee",25,4793,4730.71428571429,0.0551218735064521,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-11,"Tennessee",26,4983,4965.57142857143,0.0496451759021592,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-12,"Tennessee",27,5144,5196.71428571429,0.0465490951983658,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-13,"Tennessee",28,5483,5428.28571428571,0.0445611237870084,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-14,"Tennessee",29,5654,5661.14285714286,0.0428969945786619,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-15,"Tennessee",30,5864,5895.57142857143,0.0414101140607651,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-16,"Tennessee",31,6077,6135.57142857143,0.0407085221352589,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-17,"Tennessee",32,6423,6351.42857142857,0.0351812614961932,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-18,"Tennessee",33,6624,6589,0.03740440845704,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-04-19,"Tennessee",34,6824,6848.57142857143,0.0393946620991696,7,-0.150812415852638,5,1,1,1,1,4,3.08823529411765,0.911764705882353,0.734,0.165,0.018,0.056
2020-03-17,"Texas",1,106,163.142857142857,0.402948402948403,30,1.61821722209881,4,0,0,0,0,0,2.64705882352941,-2.64705882352941,0.414,0.118,0.049,0.394
2020-03-18,"Texas",2,166,231.428571428571,0.418563922942207,30,1.61821722209881,4,0,0,0,0,0,2.64705882352941,-2.64705882352941,0.414,0.118,0.049,0.394
2020-03-19,"Texas",3,248,311.285714285714,0.345061728395062,30,1.61821722209881,4,0,0,0,0,0,2.64705882352941,-2.64705882352941,0.414,0.118,0.049,0.394
2020-03-20,"Texas",4,386,402.857142857143,0.294171638366223,30,1.61821722209881,4,0,0,0,0,0,2.64705882352941,-2.64705882352941,0.414,0.118,0.049,0.394
2020-03-21,"Texas",5,547,510.142857142857,0.266312056737589,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-03-22,"Texas",6,639,648.142857142857,0.270512461495379,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-03-23,"Texas",7,728,833,0.285210491514217,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-03-24,"Texas",8,857,1059.42857142857,0.271823014920254,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-03-25,"Texas",9,1132,1321.42857142857,0.24730312837109,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-03-26,"Texas",10,1542,1619,0.225189189189189,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-03-27,"Texas",11,1971,1952.85714285714,0.206211947410218,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-03-28,"Texas",12,2381,2343,0.199780541331383,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-03-29,"Texas",13,2722,2810.14285714286,0.19937808670203,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-03-30,"Texas",14,3065,3297.28571428571,0.173351634385644,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-03-31,"Texas",15,3588,3840.42857142857,0.164724232052337,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-04-01,"Texas",16,4402,4438.28571428571,0.155674589889521,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-04-02,"Texas",17,4952,5066.14285714286,0.141463885670143,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-04-03,"Texas",18,5773,5792.57142857143,0.143388884189155,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-04-04,"Texas",19,6566,6561.14285714286,0.13268225313209,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-04-05,"Texas",20,7117,7346.14285714286,0.119643790280439,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-04-06,"Texas",21,8150,8263.28571428571,0.124846858409661,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-04-07,"Texas",22,8968,9194.42857142857,0.112684335183168,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-04-08,"Texas",23,9897,10143.2857142857,0.103199142337751,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-04-09,"Texas",24,11372,11094.5714285714,0.0937847696576202,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-04-10,"Texas",25,12291,11999.8571428571,0.0815971775128119,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-04-11,"Texas",26,13208,12904.8571428571,0.0754175644948154,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-04-12,"Texas",27,13776,13791.8571428571,0.0687338100825824,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
2020-04-13,"Texas",28,14487,14585.5714285714,0.0575494857213884,30,1.61821722209881,4,1,0,1,1,3,2.64705882352941,0.352941176470588,0.414,0.118,0.049,0.394
